Index,Text,Sentiment
169252,엄청가볍고 안신은것같아요 ,1
169254,색상도 화면 그대로 피부톤과 잘 맞고,1
169254,샌들과 슬리퍼 모두 가볍고 ,1
169254,편해서,1
169254,올여름 이걸루 보낼 수 있겠어요~,1
169257,가격에비해좋은데,1
169257,슬리퍼는끈부분이좁게나왔네요,-1
169258,샌들이 가볍고,1
169258,편하긴 하네요..,1
169258,고급져 보이진 않아요,-1
169258,품질이가격만큼이네요..,-1
169258,스티치된 실밥 매듭을 발등부분에서 엉성하게 마무리를 해놨네요..,-1
169258,발등이 걸을때마다 엉성한 매듭부분에 쓸려서 피부가 따가워요..,-1
169258,생각없이 박았네요..맘 같아선 실밥을 뜯어버리고 싶어요..,-1
169260,가죽도 부드럽고,1
169260,발 아프지않을것같네요,1
169264,"색,디자인이 맘에 들었다~",1
169264,디자인이 맘에 들었다~,1
169264,신어보니 편해서 만족~,1
169266,신어보니 정말 가볕고,1
169266,편안안해요 강~추입니다,1
169269,가격이 두결레에 너무 저렴하게 잘나왔길래 ,1
169269,가볍고,1
169269, 밑창이 푹신해서 너무 편하네요,1
169269,여름한철 잘신고 다닐수 있겠어요!,1
169270,바닦이 푹신하고,1
169270,편하다고 좋다고 하시네요,1
169272,카멜을 신어보고 발이 편해서,1
169272, 250인데 볼이 넓어서 그런지 살짝 끼여요,-1
169272,가죽이라,1
169273,3시간 이상 신으니 발 옆에 물집이 잡히는데 이건 어쩔 수 없다 생각하고요...,-1
169273,샌들은 어제 첨 신고 밖에 나갔는데 발걸음 떼자마자.. 너무 아프네요,-1
169273,엄지 발가락 발등 그리고 발 오른쪽까지 다 물집 잡혀서 난리도 아니어요.. ,-1
169273,나중에 다른 신발로 갈아시는 것도 힘들었네요,-1
169273,양말 안신으면 절대 못 신을 것 같은데 그러긴..,-1
169281,가격이싸다는장점은있지만,1
169281,신으면발이많이아파요,-1
169281,신는감각이둔탁하고요.비추,-1
169295,깔끔한게,1
169295,가격도착하고,1
169295,생각보다 편하고,1
169295,예쁘서,1
169296,상아색이 제일이쁜데,1
169296,빨간색이 이쁘데요~,1
169296,노란색두 예뻐요~,1
169299,보기에는 많이 편해 보이는데....,1
169299,발볼이 넓은것도 아닌데 앞 볼이 끼이고....,-1
169299,발길이는 남는데 신발끈 늘려도 앞으로 확 땅겨줘서 앞으로 쏠리고...,-1
169299,새끼 발가락이 껍질이 홀딱 벗겨졌네요ㅠㅠ  ,-1
169299,발목이며 발바닥까지 아파서 이 무더운 날에 찜질을 했네요ㅠㅠ,-1
169300,가격도 저렴하고,1
169300,디자인도 예쁜데,1
169300,발볼이 너무 크게나왔어요,-1
169300,올 여름 예쁘게 신을께요~~,1
169303,발볼도 여유있고,1
169303,고무줄로 신축성일게 잡아주어 너무 편안하네요~,1
169303,모임이나 격식을 차려야하는 옷에 어울리는 슬링백을 찾던 찰나에 선물처럼 왔어요~^^,1
169305,외출했다가 발가락에 물집이 잡혀서 못신고,-1
169305,사이즈가 작게 나왔나봐요,-1
169308,색상 예쁘고,1
169308,가격 디자인 다 좋은데요,1
169308,디자인 다 좋은데요,1
169308,반나절 신었는데 뒷꿈치 발등 다 까이고 쓸린듯 피부가.. ㅡㅜ,-1
169308,볼 좁으신분들 신으세요,-1
169309,처음신은날발이너무아팠어요~며칠신으니괜찮은데~,0
169309,발이작아서인지(225)뒤에끈이자꾸벗겨지네요ㅠ,-1
169309,돌부리에살짝걸렸는데 발가락이닿는앞부분이껍질벗겨져서,-1
169309,올한철신고버려야할듯해요~~,-1
169313,신발이 편하네요.,1
169313,가격대비 좋아요~,1
169313,오래 신어도 안 아프네요.,1
169314,발 전체가 아파요.,-1
169314,가격이 싸도,1
169314,품질이 제대로 된 물건이어야하지 않을까요?,-1
169315,예쁘긴  한데,1
169315, 발바닦  부분이 좀더 편했으면 좋겠어요,-1
169318,정사이즈보다 크게 나온건지 앞으로 조금 쏠리는듯 뒷꿈치가 남네요,-1
169318,발바닥 앞부분 깔창이 발가락까지 연결된게아니라 앞바닥부분이 저에게는 조금 불편합니다,-1
169320,구입하고 오늘 처음 신고 나감 신발 굽이 빠져서 창피해 죽는줄,-1
169320,싼게 비지떡인줄 알고 구입은 했으나 이정도 일지는 ᆢ,-1
169320,편하기는 개뿔,-1
169320,신발 뒤는 외케 벗겨져? 크나싶어서 안쪽으로 줄여서 신어도 마찬가지ᆢ,-1
169322,넘딱딱하고 뻣뻣해서  인조가죽보다 못하고,-1
169322,착화감이 넘 안좋음,-1
169322,발볼 큰사람은 아예 한치수크게 주문해야함,-1
169322,품질이 만원짜리보다 못함.,-1
169331,발이 아파요.,-1
169331,같은 사이즈인데 핑크는 크고 블랙은 작습니다.,-1
169331,나중에 교환한 화이트는 더 작고요.,-1
169331,화이트가 젤 꽉 끼네요~,-1
169332, 높이도 적당하고,1
169332,무게도 가볍고,1
169332,디자인까지예뻐,1
169338,"구두,운동화 모두 240을 신는데 이건 작아요",-1
169338,저는 발볼도없는데 작아서 ,-1
169338,불편해요,-1
169339,발이 예뻐보이고,1
169339, 굽도 낮아서 좋아요,1
169340,처음 신었을  때 발 볼이 있어 조금 불편했는데,-1
169340,끈을 조절하니 편하네요.,1
169340,가격대비 좋아요.,1
169342,질 좋은 제품을,1
169342,좋은 가격에 사게 되어 기쁩니다. ,1
169342,예쁘게 코디해서 잘 신겠습니다. ,1
169343,발도편하고 ,1
169343,넘 이뻐요 ,1
169343,품질이 맘에 들어 이번에 스카이블루까지 장만했습니다 ,1
169344,검정색은 발이 생각보다 안예쁘고 ,-1
169344,별루  편치가않아요,-1
169344,스카이블루는 발모양이 끝내주게 예뻐요.,1
169344,발도편하고요,1
169344,두개가 같은사이즈인데 품질이 이리 다를까요.,-1
169344,검정은 편치않네요,-1
169347,오래신어도 푹신하고 너무 편해요,1
169347,이 가격에 퀄리티 너무좋아요,1
169349,저는 디자인이 딱 3만원짜리로 보입니다 고급지진않아요,-1
169349,정사이즈구요,1
169349,집에서 신어봤을땐 괜찮은거같아요 ,1
169351,발볼이넓고  발이  큰편인데 편하고 ,1
169351,잘 맞아요,1
169351, 가격도 저렴하고  좋아요,1
169352,볼때문에 245를 샀는데요 커요,-1
169352,색상도 검정이 낫겠어요.,-1
169353,새신발이라서 그런지 뒷금치가 아프네요,-1
169353,사이즈도 평소 신발 240을 신는데 이건 조금 작게나온거 같아요. ,-1
169354,발볼이 좁고,-1
169354,뒷굽 품질이 싸보여여,-1
169354,가죽은 새것 소가죽이라 뻣뻣하네여,-1
169354,품질이 가격만큼 입니다,-1
169359,옆에 끈이 되게 불편하고 신으니 아픔~,-1
169359,이런 품질이면 반품할걸 잘못했네요,-1
169361,사이즈는 잘 맞아요..,1
169361,색상을 잠깐 고민했는데 받아보니 번들거리지 안아 좋네요,1
169361,스커트에 잘 어울릴만한 샌들이에요.,1
169363,"뭘로 지워야하죠? 상자 오픈해서 보니, 얼룩이 바로 나타나서 한숨부터 쉬었네요.",-1
169363,"정사이즈 딱 맞구요, ",1
169363,또각소리가 나긴하네요.,0
169363,"바닥창이 예술이라, 편해서~~",1
169363,색상도 예뻐요..,1
169363,"한시간정도 걸었나? 발등,새끼발가락이 그냥 까지네요.. 집까지 오는데, 힘들었어요.",-1
169364,역시나 불편하네요 오래걸으니 발가락도 아프고 발바닥도 아프더라구요,-1
169364,그냥 싼맛에 신으려고 ,1
169366,볼이 커신분에게 추천합니다.,1
169366,편하고 ,1
169366,굽도 적당해서 좋아요.,1
169367,"평소 230,235사이즈를 신는데 이건 230이 맞네요.",1
169367,발 바닥도 폭신하고 ,1
169367,색상도 예뻐요,1
169368,집에서 신어볼땐 착화감 괜찮은듯해서 신고 일나갓어요,1
169368,오후되니 뒤축도 벗겨지고 발등도 아프고...,-1
169368,발에 살도 없는데 이렇게 불편할수가...없네요.,-1
169369,신으니 모양은 그리 이쁘지 않으나,-1
169369,가격 대비 괜찮은 것 같아요.,1
169370,냄새가 암청 나더라구요  베란다에서 냄새빼고 그렇게신었네요,-1
169370,발은 편안해요,1
169370,걷다가 뒷굽이 쑥빠져서 깜짝올랐어요 다시박아서 신었어요,-1
169372,가격대비 신을만 해요~  ,1
169372,소재가 광택이  좀 더 났으면 더 좋았을듯요,-1
169372,푹신해서 발은 편한데,1
169372,발이 예뻐보이기까지 하진 않아요.,-1
169375,소리도 안나고,1
169375,뒷꿈치 끈 내려가지도 않고 편안하고,1
169375,이뻐요.,1
169377,가격이 저렴이라,1
169377,착화감이 기대이상이네요,1
169377,살짝 걸을때  헐떡이는 면이 있지만 괜찮아요,0
169377,약간의 마감이 깔끔하지 않는 면은 가격으로 이해할께요ㅎㅎ,0
169377,외출할 때 기분전환용으로 상큼하게 좋은것 같아요^^,1
169378,가격대비  가성비 너무 좋고,1
169378,디자인도  무척 맘에 드네요,1
169379,발볼이작아요 ㅜㅜ 정사이즈맞나여?,-1
169379,칼발이나 아주마른사람들만 정사이즈 구매하셔야 할듯합니다,0
169379,착화감 너무 좋구 ,1
169379,한치수나 두치수 크게 신어야 맞을듯해요,-1
169379,우리집 여자들 셋다 안맞음 ,-1
169380,정사이즈 시켰는데 ,1
169380,발이 너무 아파서 못신어요,-1
169380,신발은 이쁜데ㅠㅠ,1
169381,예쁘고,1
169381,바닥에 푹신한 소재가 들어가있어서 ,1
169381,편할것 같아요 ,1
169384,올여름 신발로 자주 신을것 같아요!^^~~~,1
169384,디자인도 맘에 들고,1
169384,색상도 실제로 보니 더 예쁘네요.,1
169388,신발 안쪽도 조금 아프고,-1
169388, 뒤는 자꾸 벗겨지고,-1
169388,너무 불편해요,-1
169390,저렴한 가격에 잘 구매했어요.,1
169390,다자인도 예쁘고 ,1
169390,신기도 편해서 아주 맘에 들어요~,1
169391,발볼이 작은편인데도 너무 불편해서 ,-1
169391,외출할때 신을수가 없어요,-1
169391,발 옆이 다 까지고 난리가 났습니다,-1
169392,진짜 거지같은구두맞네,-1
169392,발아파서 신고5분도 못걷는게 신발이냐?,-1
169392,시장구두도 품질이 이거보단낫게따,-1
169392,물건똑바로팔아요 품질 진짜 실망이네,-1
169392,발다까지고,-1
169392,굽은삐뚤어지고,-1
169395,잠깐신었을땐 편했는데 ,0
169395,발아프네요 ,-1
169395,오래다니다보니 신발이조금 무겁고,-1
169398,가격도저렴하고,1
169398,예쁘지만,1
169398,오래신으니좀불편함도있네요,-1
169401,색상이 시원하게 보이고,1
169401,신어보니 편하네요,1
169401,한여름 잘신을께요,1
169401,적립금이 있어 저렴하게 잘샀습니다,1
169403,신발이 불편해서 ,-1
169403,멀리 외출할때는 신지않게되요,-1
169403,이런류의 신발은 불편하기가 더 힘든것같은데..왜이리 불편한지..,-1
169403,천연소가죽이 맞는지 의심스럽네요..,-1
169404,"핑크로구입,..딸기우유색상이예요 넘넘이뻐..",1
169404,발도폭신폭신하고편해요,1
169405,일반적인사이즈보다조금크게나왔고,-1
169405,뒷부분이무거워서인지 약간늘어짐,-1
169408,넘편하고좋아요 ,1
169408,쿠션감도좋고,1
169408,올여름 이거신고보내야겠네요,1
169416,그린 구매했어요 예뻐요,1
169416,자석부분.. 편해서 대박이예요 ,1
169416,바닥 쿠션감 좋아요,1
169416,금액도 나쁘지 않아요~~^^,1
169417,한사이즈 크게 주문했는데 그럴필요 없네요.,-1
169417,그냥 정사이즈가 맞을듯하네요..,1
169418,신발이  뒷쪽 큲어지기에 오천원이나주고 수선햇는데 또 큲어짐.  ㅜㅜ,-1
169418,출근길 이게뭐에요 겨우 이틀만에,-1
169418,지난 금요일 처음신고 수리햇고 월요일또 끊어졌네요,-1
169418,내구성 최악이네요 ,-1
169424,끈 사이즈 조절과 탈착이 자석이라 너무편하고,1
169424,발바닥이 너무 편하고 좋아서,1
169424,딸아이 학교 갔은때만 신어요,0
169425,원래싸이즈. 50인데 혹시 몰라서 55시켯는데 딱맞네요.,1
169425,쿠션감도 좋고 잘신을게요,1
169425,가격대비 만족합니다.,1
169431,발에 땀이 차서 발바닥이 축축해집니다.,-1
169431,안칭이 땀흡수가 전혀안되서 다른 샌달을 구매합니다.,-1
169431,샌달 신고 땀이 차다니요,-1
169432,발 볼이 넓은 편인데 아주 편하더라구요~조임도 없이~~,1
169432,다만 아쉬운건 한쪽에 박여있는거것이 한개가 벌써 떨어져 나가서 좀 그래요..,-1
169433,아주 가볍고,1
169433,"디자인 이쁘고,",1
169433,착화감이 쿠션이 있어 편해요.,1
169434,넘이뻐,1
169434,신기도 편하고,1
169434,디자인도 간단하고,1
169435,이건진짜 편해서 너무 마음에든다고 좋아하시네요..,1
169435,진짜편하고,1
169435, 가죽도 부드럽데요,1
169436,발이 엄청 편하고 ,1
169436,디자인도 맘에 드네요. ,1
169439,보기에는 굽이 높다고 했는데,0
169439,신어보니깐 편하다고 하시고 ,1
169439,신고 벗기가 편하다고 하심,1
169442,착한가격에,1
169442,가볍고,1
169442,편하고,1
169442,이쁘네요.,1
169442,사이즈는 좀 넉넉하게 나와서 운동화 사이즈말고 구두사이즈로 주문하는게 맞는것 같아요.,0
169442,한사이즈 작게 교환신청했네요.,-1
169444,색도 이쁘고  ,1
169444,신어보니 발도  편하네요,1
169444,살짝  여유있는 신발같아요,0
169444,옆에  징인가요  이게  느슨하게 빠져서  눌러주면서  신고 있어요,-1
169444,완전히 빠지는게  아닌가  걱정이드네요,-1
169445,가격도 저렴하고,1
169445,편해요^-^,1
169445,매일신고 다녀요.,1
169447,자석스트랩이 신고 벗기 무척 편합니다.,1
169447,발볼 넓은 분은 커버되는데,1
169447,발등이 높은 분은 스트랩이 짧습니다.,-1
169449,색깔도 이쁘고,1
169449,편하네요.,1
169449,다만 살짝 크게나온거 같아요.,-1
169449,한사이즈 작은거로 하나 더 주문합니다,-1
169452,사이즈 넉넉하니 너우 좋다고하십니다~~,1
169452,저렴한 가격에 ,1
169452,디자인좋고^^,1
169453,굽이 낮지만,-1
169453,쿠션이 좋아 편하게 신으려고 합니다,1
169454,디자인도 무난하고,0
169454,편하고 좋은데,1
169454,사이즈가 커요!,-1
169454,버클 끼우는 구멍도 조절할 수가 없어요. 커서 새로 구멍 뚫어야 할 듯요!,-1
169454,발좁은 사람은 심사수고 해 보시길~~~,-1
169458,디자인도 무난하고 ,1
169458,편한데,1
169458,사이즈가 커요!,-1
169458,발볼 작은 사람들은 잘 고려해서 구입하길 바랍니다.,-1
169459,매일 신은 것도 아니고 물에 들어 간것도 아닌데 마트에서 걷다가 갑자기 떨어젔네요,-1
169459,이건 뭔가요.. 도대체.. 내구성이 너무 좋지 않네요.,-1
169460,발이 이뻐보이거나 디자인으로 사기는 좀 그렇지만 ,-1
169460,발도 편하고,1
169460, 자석으로 되어있어신기도 편해요~,1
169462,발사이즈  정사이즈  추천합니다ㆍ,1
169462,착화감또한  편하고 좋아서,1
169462,발생김새에  맞에 안정감 있게 제작되어 좋아요ㆍ,1
169463,이샌들은 마치 오래전부터 신던것처럼 너무 편했어요.,1
169463,버클도 자석으로 되어있어 착붙는것도 좋아요~~^^,1
169471,샌들은 신었을때 쿠션감이 좋아 편할것 같습니다.,1
169471,사이즈는 약간 여유있고,1
169471,착화감은 좋습니다.,1
169471,디자인은 블랙이라 그냥 깔끔합니다.,1
169471,슬리퍼는 같은235인데도 사이즈와 볼이 너무 커서 245신는 딸아이에게 딱 맞네요.,1
169476,처음 구매했을때 품질 불량. ,-1
169476,저렴한 가격에 ,1
169476,편안함도 있어 ,1
169476,새로온 상품 더 불량이여서 실망함,-1
169488,너무 편해서,1
169488,매일 이 신발만 신게 되네요,1
169490,걸으면자꾸벗겨지는느낌이있는데,-1
169490,한사이즈만 더 작으면 좋겠네요,-1
169490,작은사이즈많지않아교환도못하고,-1
169493,가격 착하길래,1
169493,메인상품은 발이 불편하고,-1
169493,덤으로 온 흰색슬리퍼는  편하네요.,1
169493,신고자 했던 신발은 신발장에 묵혀두고 흰색 슬리퍼만 신고다니는 ,-1
169493,비합리적인 상품구성이네요.,-1
169494,신으면 발이 엄청 깨끗해 보이구 블링블링해 보여요,1
169494,바닥은 좀 딱딱한 감이 있지만,-1
169494,편하게 신을수 있어 자주 손이 가요,1
169494,같이 온 슬리퍼는 엄청 편해요,1
169495,두개가 사이즈가 너무다르네요,-1
169495,디자인 색상다 좋은데,1
169495,색상다 좋은데,1
169495,하나는 작아서 칭구줬어요,-1
169495,작아서 신지도 못하게 ㅠㅠ,-1
169497,편하고 ,1
169497,이쁘기까지 하네요,1
169497,엄마두 편해서 이신발만신고다니시네요,1
169498,받아보니 폭신폭신한 건 아니네요. ,-1
169498,발바닥 닿는 부분은 딱딱해요 ㅜㅜ ,-1
169498,가격저렴해서 그냥 신어요,1
169499,가격조건과 구성이 좋아져서,1
169499,구성이 좋아져서,1
169502,가볍고,1
169502,편하고,1
169502,이쁘고,1
169502,한켤레 더주니 너무좋아요,1
169503,쿠션감이 좋아서 발이 정말 편하데요. ,1
169503,같이준 신발도 디자인 너무좋고요,1
169504,가성비가 좋아서 구매했는데,-1
169504,쿠션감도 없고 딱딱하고 조금 앞쪽부분이 불편하긴하네요,-1
169508,신었을때 따로 놀지않고  착화감 좋습니다 ,1
169508,화이트공통이 더 편하네요 ,1
169509,가격좋고,1
169509,품질좋고 ,1
169509,신발이 같은 디자인이 아니라서 좋고,1
169509,발 볼이 넓은 편인데 발등을 잘덥어주니  편하고 ,1
169509,푹신푹신 해서 오래걸어도 불편함이 없을듯 합니다,1
169511,슬리퍼 예뻐서 맘에 들어요,1
169511,슬리퍼두 편하고,1
169511,이뻐요^^,1
169511,이참에 두개를 신을수있구,1
169512,사무실에서도 신고 밖에도 신는데,1
169512,이쁘다네요,1
169515,신발은 정말 편하네요...,1
169515,디자인도 좋습니다...,1
169515,사이즈가 맞지않아 교환요청 했는데 ,-1
169517,본품은 벤드가 푹신하고 전혀 불편하지가 않아요,1
169517,자주 신고 다니게 되네요,1
169517,사은품도 기대 이상입니다,1
169517,하지만 디자인은 투박한 편....,-1
169518,실내에서 양말을 신고  겨을에도 신으려고 좀 큰 사이즈로 주문했습니다 사이즈 딱 좋네요,1
169518,2종인것도 딱  마음에 들어요,1
169524,"한켤레 가격이라고 해도 저렴한데,",1
169524,엄청 편안하고 좋습니다.,1
169524,"굽도 적당히 있고,",1
169524,지나치게 화려하지도 않고 이쁩니다.,1
169524,두켤레를 준다고해서,1
169525,사은품은 동생이 편하다고,1
169525,본품은 예쁘고,1
169525,편하긴 한데,1
169525,밴드크기가 좌우가 달라서 ,-1
169525,걸을때  죄우에 다르게 힘이 들어가서 좀 아쉬워요.,-1
169526,쿠폰받아 저렴히 샀어요,1
169526,이가격에 ,1
169526,좋은 제품을 2켤레라니..,1
169526,둘다 편하고 좋아요,1
169527,본드자국이 묻어있어요.,-1
169527,신발은 편하고 좋네요.,1
169527,슬리퍼도 넘 편해요,1
169527,같은 사이즈로 시켰는데 그레이는 작아요,-1
169527,같은 사이즈인데 왜 그러는거죠?,-1
169527,밝은 색상이라 넘 눈에 확 보이고 새 신발인데 속상ㅠㅠ,-1
169530,편하게신기 딱이네요  ,1
169530,마감이 엉망이라 ,-1
169533,여름용이라 시원하게 신고 다니면 좋겠어요.,1
169533,가볍고 좋은데,1
169533,사이즈가 너무 딱 맞네요,0
169533,블랙이라 무난 합니다.,0
169537,가볍고 ,1
169537,편해서 ,1
169537,나들이갈때도 신고 마트갈때도 신고 합니다,1
169538,너무 편안해요 ,1
169538,생각보다 더이쁘구요,1
169538,제가 발볼이 작은데도 사이즈 이상하지 않아요,1
169539,가격도 저렴하고,1
169539,무엇보다 가볍고,1
169539,착용감이 좋아서,1
169540,정사이즈에,1
169540,정말고급스러워보이네요,1
169540,발도편해요,1
169543,발에 닿는 착용감이 좋아,1
169543,땀이나.물이 묻어도 미끄러지지않고,1
169543,신발이 발에 딱 달라붇어있어좋다,1
169545,살짝 작은듯한데 발볼이 없어서 한치수크면 안될거 같아요,0
169545,신발볼은 큰편이 아니라 잘맞아요,1
169545,길이 너무 띡 맞아요,-1
169545,볼있으신분들은 한치수 커도 좋을듯요,-1
169546,올 여름  편하게 잘신을수 있을것같네요,1
169546,이쁘요,1
169546,편하고,1
169548,검정색이라 그런가 디자인은 그냥 무난해요,0
169548,하지만 쿠션 남달라요 ,1
169548,편한 걸 안 신으면 사용하기 힘든데 정말 편하더라구요,1
169548,하얀색도 너무 편하고 촉감이 좋아요 ,1
169548,이번에 워크샵 가는데 신고 갔어요 ,1
169553,밑창이 딱딱하고,-1
169553,안쪽 박음질 부분이 거슬려요,-1
169556,신발은 이쁘나 ,1
169556,발등까지 덮는게  신고 벗기 불편할까봐,-1
169556,쿠션감도 있고 발도 변하고,1
169556,이쁘네요,1
169556,흰색 슬리퍼가 발등이 넓어보이긴하지만,-1
169556,버클이 있어 넓이조절도 가능하고  좋으네요,1
169556,블링블링 이쁩니다,1
169557,본샌들은 발등은 끼고 발가락 쪽 밴드는 헐렁허렁합니다.,-1
169557,편하고,1
169557,잘맞고,1
169557,이쁩니다.,1
169557,구성중에 흰새들이 훨 좋아요.,1
169558,발등이 껴서 신발끝까지 발이 안들어가 불편해요,-1
169558,앞쪽이 더 낮았으면 더 편할듯요,-1
169559,중간에 상품 문제가 있어,-1
169559,발이 편하니,1
169559,데일리로 잘 신고 다니네요^^,1
169565,250이혹시나작을까싶어255로시켰는데250시켰어도맞았겠다싶네요,0
169565,싼가격에,1
169565,두켤레나~~,1
169565,올여름편하게잘신을게요.,1
169565,작은것보단좀큰게낫다싶어서...,1
169566,"발에 완전 착착 감기는, ",1
169566, 본품 마감처리가 좀 아쉽네요. ,-1
169569,샌들은 230 딱맞아요,1
169569,네이비 깔끔하니 이뻐요,1
169569,슬리퍼도 완전 편하고,1
169569,이가격에 두개를 받으니 더더더 좋더라구요,1
169570,저렴한 가격에 ,1
169570,슬리퍼 두개를 주길래 주문을 해서 받았는데,1
169570,너무나 편안해서 잘 신고 있어요 ㆍ,1
169572,2개 다 너무 편하고 좋다고 하시네요~,1
169572,예쁘고 ,1
169572,편해서 좋네요 ,1
169574,계속신고다니는데 편안하고,1
169574,재질좋고 굿입니다,1
169576,두켤레 다 사이즈도 잚맞고 ,1
169576,디자인도 맘에 들어요. ,1
169576,가볍고,1
169576,편한것도 좋구요,1
169576,가격까지 착하니 완전 만족이네요.,1
169577,그냥편하게 동네다닐때 신을려고 산거라 괜찮아요,1
169577,이가격에 정말 잘산거같아요,1
169577,추가로 준 샌달이 더 마음에드네요,1
169578,가격대비...편안한 신발 2켤레가 생겼네요 ...,1
169578,여름휴가때 잘 신을 수 있을거 같아요,1
169579,발볼도 넓고,1
169579,너무 편하고,1
169579,두켤레나 되니 골라신을수있어 더~좋아요.,1
169580,샌들이예뻐요ᆢ,1
169580,발에도질맞고,1
169580,휜색늘리퍼도발이편안해요,1
169581,가격대비 너무 좋네요,1
169581,발도 편하고,1
169581,굽도 접당하고 좋습니다~^^,1
169582,발이 편한신발을 찾셔서 구매했는데 맘에드신다네요^^,1
169582,1+1이라완전득테이에요~^^,1
169582,여름에 잘 신으시겠다고 좋아하시네요.,1
169583,딸이 좋아하는 블랙으로 주문했는데 이쁘다네요. ,1
169583,화이트도 세련되보인다며 작은딸이 얼른 겟하네요~,1
169584,사이즈 딱  맞고,1
169584,발도 편하고,1
169584,너무 예쁘네요.,1
169584,저렴한가격에,1
169584,슬리퍼2개 득템했네요...,1
169585,너무편하고 푹신하고 좋습니다.,1
169585,예쁘고 ,1
169585,소재 탄탄합니다,1
169587,예쁘고 ,1
169587,편하게 신을 것 같아요,1
169588,발이 너무 편합니다,1
169588,이쁜신발,1
169588,외출시 자주 신고잇어요,1
169589,예쁘고 ,1
169589,가격대비 가성비 최고입니다,1
169591,"검정색샌들은좀딱맞고,",-1
169591,좀불편한감이살짝있네요~,-1
169591,"전발등이없어딱맞은데,있는분들은좀쪼일듯하네요~",0
169591,저렴한가격에만족해요~,1
169591,"추가상품이젤편하고,괜찬아요~",1
169592,이쁜데 ,1
169592,제가 발볼이 넓어 그런지 처음 신은날 발가락이 아프고 물집이ㅜ,-1
169593,사이즈고민하다 240구매했는데 245해도될듯했어요,-1
169593,낮은신발은240신어서구매했는데 좀타이트하네요,-1
169593,그래도가성비최고예요,1
169596,발바닥 몰드창은 딱딱합니다.,-1
169596,정사이즈보다 조금이라도 발이 크면 발이 엄청 고통스럽습니다.,-1
169596,발목부분의 스트랩이 약간 타이트해서 ,-1
169596,가죽을 꼬맨 실 스티치가 발등을 까스럽게 하네요.,-1
169596,밸크로가 뒷꿈치쪽에 있어서 신고벗기 불편하네요.,-1
169596,발목이 아프네요.,-1
169601,넘나예뿌고,1
169601,착화감또한 백점입니다 ,1
169601,앞에도 쿠션감있고하니 5센치같은 느낌 전혀없고,1
169601,전체적으로 안정감있게 잘 만들어진 느낌드네요,1
169601,올여름 시원하게  매일 신는걸루 결정합니당,1
169603,가볍고 ,1
169603,편안하며 ,1
169603,디자인도 예뻐서 ,1
169603,가성비 최고예요^^,1
169606,따뜻하고,1
169606,가볍고,1
169606,편해요,1
169606,굽 높이가 없어서 좀 아쉽네요,-1
169614,블랙사고 신어보니 편하고 좋아서,1
169614,휴가가서 너무 잘 신었어요,1
169637,끈조절쪽에 발등 부분이 거슬려 ,-1
169637,새로 교환하니 괜찮아요 편합니다,1
169651,한싸이즈 크게 구매했는데 발등 앞이 빨개 젔네요,-1
169651,맨발로 신기는 힘들것 같아요,-1
169653,신발가죽이   얇아서  두겹으로   하면  더  좋을것같다.,-1
169653,바닥이  푹신하고,1
169653,가볍고,1
169653,신고 벗기  편하다,1
169656,가볍고,1
169656,착화감도 좋네요,1
169656,굽이 적당해서,1
169656,코디하기 편해요,1
169658,발이 너무너무 편하고 ,1
169658,바닥에 쿠션이 좋아요,1
169659,스타일이나 굽 높이 등은 만족하나,1
169659,굽 높이 등은 만족하나,1
169659,마무리가 억망이네요.,-1
169659,왼쪽 버클 부분 마무리(원단처리가 안되어 발 쓸림 현상)가  안되어,-1
169659,바느질한 실이 삐져나와 걸을때마다 찔려서 상처났음.,-1
169659,흰색 플라스틱실이 삐져나와(두군데) 상처가 생기는걸,-1
169660,발도 크고 발등도 높고 발볼도 높은데 진짜 편하다고 하네요.,1
169660,가격대비 완전 짱이예요.,1
169663,너무 편하네요,1
169663,베이지  주운했는데 색상 이뻐요,1
169664,색상 모양 맘에 드네요,1
169664,모양 맘에 드네요,1
169664,화이트로 하기 잘했어요,1
169664,올여름 여기저기 잘 어울리겠어요,1
169664,꽉조여도 조금 헐렁하네요 구멍하나 더 뚫어야겠어요,-1
169664,그것빼고는 품질 만족합니다.,1
169664,쿠션감 좋구요,1
169665,설명처럼편하지않아요,-1
169665,엄지발가락이불펀하고오래신을수없으어요,-1
169665,아파요,-1
169672,이뻐서,1
169672,편하긴한데,1
169672,엄지발가락중간부분이 까져서 아프고 굳은살까지 까맣게됐넉요 ,-1
169672,그냥슬리퍼처럼 신고다니긴한데 다른분들도얘기하는것보니 그부분이 좀잘못된거같아요,-1
169674,사이즈가 딱 맞고,1
169674,모양이 예뻐,1
169674,매일신고 다니네요~~ ,1
169675,정 싸이즈로 나온게 아닌가봐요,-1
169675,커서 발이  샌들안에서 놀아요  ㅇ,-1
169677,걷고 십분뒤 새끼발가락 다까지고.물집잡히고ㅜㅜ,-1
169677,발이 너무 아파서 ,-1
169677,앞으로는 못신을듯합니다,-1
169677,양가죽인거 맞나요?ㅜㅜ ,-1
169680,10분 신고 수포생겨 1주일 고생함ᆢ,-1
169680,발가락 위에 닫는 부분마다 다 물집생김ᆢ,-1
169680,저렴한 물건이라고,1
169680,가볍게 생각하면 품질에 실망해서안될 듯ᆢ,-1
169683,첨엔 물집 잡혔어요,-1
169683,여즘은 편해서 요것만 신고다녀요^^*,1
169684,가죽은 좋은거 같고 ,1
